lake,density,survival,ln.growth,color,1.1,2.1,3.1,4.1,5.1,6.1,1,2,3,4,5,4.5,6,7,8,10,11,12,11.5,13
CP,H,0,0,orange,3.156,44.131,0.013449986,-2.762,98.894,0.295511239,0.2088719,0.262514773,0.187330905,0.28673726,0.226390285,0.256563773,0.876774143,0.443942641,2.826078942,0.185466115,0.145740637,0.149483545,0.147612091,0.490340968
CP,H,0,0,orange,-4.397,43.267,0.002700028,2.983,99.425,0.270553421,0.221659551,0.269644598,0.164796668,0.265954333,0.210979134,0.238466734,0.731672989,0.377014934,2.378737861,0.187182653,0.173922944,0.159730754,0.166826849,0.537977991
CP,H,0,0,orange,0.474,45.939,0.00495811,-4.202,106.555,0.294771257,0.189260278,0.277904327,0.190384563,0.276388389,0.226973466,0.251680927,0.826804886,0.426127957,2.800016997,0.212190874,0.166609468,0.163826113,0.16521779,0.568676388
CP,H,0,0,orange,-6.05,49.872,0.010059033,-3.101,100.47,0.287602214,0.215286027,0.261914831,0.163064382,0.281202107,0.231859884,0.256530996,0.808476803,0.426215587,2.686104548,0.17405211,0.186885795,0.145626074,0.166255935,0.494311617
CP,H,0,0,orange,-4.783,47.433,0.010382975,-0.929,102.326,0.266260598,0.205811527,0.248546572,0.148110357,0.271637198,0.204710216,0.238173707,0.728631748,0.373680506,2.361128359,0.196398265,0.138211382,0.136943008,0.137577195,0.509130073
CP,H,0,0,orange,-5.102,42.973,0.003646824,0.525,103.173,0.260792925,0.218662956,0.270844297,0.195920622,0.262356728,0.22196797,0.242162349,0.760311711,0.36424216,2.468220379,0.177182127,0.164301931,0.151509471,0.157905701,0.581687036
CP,H,0,0,orange,-14.761,47.541,0.005737867,0.56,95.117,0.3042378,0.245615932,0.288918886,0.173196494,0.280328693,0.222900676,0.251614685,0.789999628,0.38921273,2.488332082,0.205836191,0.144449507,0.144179778,0.144314642,0.607166272
CP,H,0,0,orange,-3.089,46.954,0.009756569,-2.021,100.375,0.285351199,0.209943903,0.280657425,0.182812973,0.28460917,0.237979923,0.261294546,0.874960694,0.436919071,2.806849784,0.206184135,0.185177215,0.152321906,0.16874956,0.53166536
CP,H,0,0,orange,-2.704,49.069,0.009722884,-5.721,95.292,0.285316343,0.240436072,0.294708438,0.170855549,0.301317968,0.246146855,0.273732411,0.849288466,0.439132778,2.837674644,0.211327776,0.147636546,0.13434575,0.140991148,0.546608167
CP,H,0,0,orange,-3.236,49.932,0.014186014,0.008,100.08,0.225752497,0.194954196,0.229815771,0.136607141,0.259114058,0.192582561,0.22584831,0.726194226,0.368158952,2.333747449,0.165804333,0.149384022,0.144304935,0.146844479,0.437505843
CP,H,1,-0.349084883,orange,1.376,49.938,0.010329915,-2.023,97.517,0.264118336,0.179614745,0.228912643,0.15551045,0.282989816,0.223326705,0.253158261,0.795213952,0.413808601,2.592046057,0.205854897,0.179081432,0.171129551,0.175105491,0.584752772
